lc_id,applicant_id,beneficiary_id,lc_amount_usd,tenor_days,commodity_hs_code,origin_country,destination_country,issue_date,expiry_date,port_origin,port_destination,applicant_credit_score,beneficiary_otif_score,historical_discrepancy_rate_applicant,historical_discrepancy_rate_beneficiary,port_congestion_origin,port_congestion_destination,freight_rate_percentile,seasonal_factor,currency_volatility,country_risk_differential,pd_adjusted,default_flag,days_to_default
LC-0000086,APP-0048,BEN-0664,196566.10832195863,120,8528,TH,CN,2020-10-11,2021-02-08,Singapore,Singapore,596.0,0.8422630999446469,0.16561776493685537,0.007771031298356753,0.5062721499062198,0.5537653430068529,0.7741466165363193,0.8263544715901752,0.4635590377553095,0.04999999999999999,0.04142184358252876,0,120
LC-0000087,APP-0156,BEN-0199,88062.46500312511,180,8528,JP,MY,2020-11-09,2021-05-08,Shanghai,LA,686.0,0.9324871926153303,0.24368410803325075,0.051761495768116,0.34685917244154163,0.3337552560380466,0.9688143519913543,0.9965187874346195,0.23665625106625043,0.19999999999999998,0.03851397918755814,0,180
LC-0000088,APP-0383,BEN-0110,30826.941159546026,120,8471,TW,US,2020-11-19,2021-03-19,Rotterdam,Singapore,456.0,0.8320228725182742,0.05725914396543593,0.005464423255903242,0.2557200723788279,0.21338068918995928,0.899335862276874,0.9590311274704895,0.12798157363463286,0.15,0.03615950564607074,0,120
LC-0000089,APP-0416,BEN-0422,98829.87610799841,120,8544,PK,DE,2021-01-13,2021-05-13,LA,Hamburg,572.0,0.9502955423168341,0.11664216614943283,0.039815720939768644,0.3418267029548789,0.4695735523122313,0.626110750321003,1.1014537920729601,0.040580086271315007,0.6,0.039872487396990786,0,120
LC-0000090,APP-0217,BEN-0709,270868.55218019226,90,7201,CN,CN,2020-09-19,2020-12-18,Rotterdam,LA,595.0,0.8668107935115984,0.0330315349409998,0.07726701152214131,0.4008072005361977,0.2176549912502525,0.6777787311719585,0.8674669908721588,0.2639297070158001,0.0,0.03332600168215884,0,90
LC-0000091,APP-0402,BEN-0300,124597.62196130172,90,2710,CN,VN,2020-06-25,2020-09-23,LA,Shanghai,319.0,0.8907058626556222,0.05494197924352007,0.011378002112119973,0.21672322785318124,0.5139169812345814,0.40953374760623995,0.9158820018593414,0.09146913880658745,0.0,0.03560608328781711,0,90
LC-0000092,APP-0420,BEN-0037,19530.58744695895,120,8703,GB,BR,2021-03-26,2021-07-24,Rotterdam,Shanghai,416.0,0.930886054117944,0.026958469445566773,0.04633299087127435,0.7738872440843664,0.2828638103359653,0.3753482460733607,1.2719555691085664,0.17734189584146653,0.43000000000000005,0.040765461567666486,0,120
LC-0000093,APP-0193,BEN-0775,717549.2978520023,90,9403,DE,SG,2022-02-08,2022-05-09,Shanghai,Hamburg,657.0,0.8947924495663899,0.0997582869920339,0.02640256609239239,0.4114513792048448,0.23142120452048132,0.7652197142821233,1.1040594112974398,0.008445939271234446,0.020000000000000004,0.03278989677264099,1,50
LC-0000094,APP-0449,BEN-0355,5000.0,90,8708,IN,IN,2020-01-29,2020-04-28,Hamburg,Rotterdam,568.0,0.9330972999653528,0.006724585516226307,0.019592424060453216,0.18158063694189003,0.12736155897524884,0.8671293213688623,0.9215748606520229,0.1965083567397724,0.0,0.030685715520253405,0,90
LC-0000095,APP-0144,BEN-0138,83320.69756482876,60,8708,CN,US,2021-08-22,2021-10-21,Busan,Shanghai,833.0,0.9397097376376461,0.10025716870023692,0.2065270110460558,0.2792588351381694,0.24647436183589408,0.981630241100687,0.9111821599869208,0.04578783290469528,0.30000000000000004,0.033073449490687995,0,60
LC-0000096,APP-0119,BEN-0492,64196.39389040818,60,8528,FR,CN,2022-01-04,2022-03-05,Hamburg,Hamburg,767.0,0.7592022580265718,0.016416988956069484,0.11747785502693192,0.23264148187711672,0.5015660722827152,0.5933194026428527,1.1566387272560814,0.17321568764080378,0.33,0.03474189409344043,0,60
LC-0000097,APP-0341,BEN-0255,203265.50641143342,90,8542,TH,US,2022-01-11,2022-04-11,Singapore,Shanghai,422.0,0.8953351148367497,0.004803256228902969,0.1933806488773816,0.3517377832597379,0.34434650277308315,0.771453864981857,1.1995473031872648,0.13828149939897033,0.25,0.03768820125188229,0,90
LC-0000098,APP-0318,BEN-0750,377940.7482690571,30,2601,BD,KR,2022-02-06,2022-03-08,Busan,Busan,848.0,0.8281460227986042,0.11742595559955002,0.03910407751832389,0.2868994209524101,0.49910554827529324,0.6479143100619391,1.1554108678482577,0.12397036062159274,0.4,0.03579591610592985,0,30
LC-0000099,APP-0069,BEN-0235,882176.3094886692,90,8703,JP,AU,2020-10-12,2021-01-10,Busan,Rotterdam,774.0,0.8940592225118548,0.08738437641873055,0.019113178638662152,0.27188455715885407,0.259248236900477,0.7614887464601444,0.9372510980406292,0.35666876750986104,0.06999999999999999,0.0324350013991399,0,90
LC-0000100,APP-0416,BEN-0440,55904.082572392064,30,8542,AU,CN,2020-03-31,2020-04-30,Singapore,LA,531.0,0.8531752308110457,0.040125438985917534,0.17254690295538133,0.2808193365867032,0.22540365739247079,0.8073964907034683,1.2506455639992728,0.0784554161021929,0.37,0.03635772837270905,0,30
LC-0000101,APP-0099,BEN-0434,392335.8475804917,90,8528,JP,DE,2022-06-14,2022-09-12,LA,Busan,641.0,0.921177843046536,0.008674399400593924,0.052809842025460164,0.2562730021433403,0.2502463517554431,0.33540881129116307,0.8250684196162565,0.2358012365233099,0.04999999999999999,0.029441168736485397,0,90
LC-0000102,APP-0402,BEN-0193,218322.27631224133,120,8708,KR,VN,2021-09-21,2022-01-19,Singapore,Hamburg,453.0,0.9825900953079753,0.10897860913291223,0.021240312358200744,0.3567476419215969,0.2877667644415053,0.32052365950150075,0.9504106742369527,0.11432359323764363,0.2,0.034687683401473456,0,120
LC-0000103,APP-0003,BEN-0399,12490.091603314118,90,2710,MX,IN,2020-11-17,2021-02-15,Singapore,Singapore,342.0,0.8218401085868191,0.053030677632982366,0.0261637804407139,0.33842359223072577,0.4271096303895033,0.014403486198717008,0.9916372669739054,0.4854051046434218,0.09999999999999998,0.036989746605513574,0,90
LC-0000104,APP-0398,BEN-0087,2815950.401922113,120,2710,JP,VN,2022-02-05,2022-06-05,Hamburg,Shanghai,430.0,0.8195391756566615,0.004985744963732751,0.018712585122663192,0.2606438475550276,0.5695644429340792,0.4399270731076732,1.208956733746101,0.3068921804840508,0.30000000000000004,0.038912281834782354,0,120
LC-0000105,APP-0393,BEN-0514,18804.233490636376,30,6203,IN,JP,2020-11-14,2020-12-14,LA,Busan,701.0,0.8689229007130624,0.0929521169091572,0.053905235225257905,0.15459744218455612,0.38497692836542036,0.5713725522023034,1.0759203532033277,0.12614087332947685,0.25,0.03304818390176745,0,30
LC-0000106,APP-0390,BEN-0606,305359.7621385345,30,6203,CN,US,2021-11-05,2021-12-05,Shanghai,Busan,613.0,0.8708178154295633,0.12140116319350222,0.08324338599985943,0.2270938430429669,0.29102508733313576,0.7056962930404255,1.241970016841438,0.17221949908861042,0.30000000000000004,0.03579339824742235,0,30
LC-0000107,APP-0332,BEN-0760,292125.83093773364,120,8708,US,JP,2022-05-14,2022-09-11,Rotterdam,Hamburg,542.0,0.9432673495348901,0.05206982366419487,0.03746254616063347,0.5868228520958737,0.3553608974443269,0.18920842096889234,1.103017969231257,0.061662187624260005,0.0,0.032906047341083905,0,120
LC-0000108,APP-0235,BEN-0260,246090.63290214102,180,8703,MX,DE,2021-11-22,2022-05-21,Singapore,Shanghai,564.0,0.8291526885141846,0.07439959501051564,0.012293241177851423,0.0347036619650313,0.13998478597476421,0.14054772059940868,1.1631171869490724,0.22606077379205536,0.4,0.031087219064962535,0,180
LC-0000109,APP-0352,BEN-0228,77507.86365867387,120,8708,CN,MX,2021-08-12,2021-12-10,LA,Hamburg,736.0,0.9453050949127103,0.059755418206919306,0.0002889610985661258,0.3358868197692708,0.4719250423164131,0.7195571360604429,0.9588746305842242,0.17121032565930952,0.04999999999999999,0.03323320297910124,0,120
LC-0000110,APP-0138,BEN-0439,562912.2180226832,120,8471,MX,CN,2020-06-21,2020-10-19,Shanghai,Shanghai,682.0,0.9472464101028402,0.02652744801849892,0.029707861810490954,0.6259998981699616,0.39465601156262214,0.049551553534689874,1.0645625137539954,0.34429117713306606,0.04999999999999999,0.032659063267219186,0,120
LC-0000111,APP-0390,BEN-0554,15669.145283343005,120,9403,US,JP,2022-04-20,2022-08-18,LA,Singapore,649.0,0.8939425810495967,0.02980530671383473,0.11258655647258685,0.40862910651057266,0.39615226832320566,0.9648057023234675,0.8488078420530729,0.045773026591950865,0.0,0.03444684969571056,0,120
LC-0000112,APP-0277,BEN-0793,147451.82879619361,120,6203,US,BD,2021-01-18,2021-05-18,Busan,Hamburg,575.0,0.9474530730941572,0.02550591642731414,0.00031798716150161513,0.2849401019348555,0.33913471144341,0.8671692079108656,0.9929211395677782,0.34715619986026913,0.5,0.03891377123970274,0,120
LC-0000113,APP-0229,BEN-0020,69855.77127937102,120,8542,MX,IN,2021-07-14,2021-11-11,Hamburg,LA,301.0,0.9497750421529323,0.01366008806642493,0.05850518103003239,0.33190817642457277,0.29548987704520363,0.23278556273345463,0.9494710915363302,0.5027727914637263,0.09999999999999998,0.03605245197031287,0,120
LC-0000114,APP-0252,BEN-0190,58926.90679053082,120,8544,CN,CN,2021-07-04,2021-11-01,Busan,Hamburg,483.0,0.9808245510850738,0.03324352668817574,0.054070954741043877,0.20876547325870576,0.18427004683387296,0.47004458554672346,0.9559269131421002,0.07646679321321195,0.0,0.029768309966163465,0,120
LC-0000115,APP-0284,BEN-0209,309626.3977707431,30,8516,PK,PL,2020-08-09,2020-09-08,Shanghai,Rotterdam,369.0,0.8739893157196543,0.024308747163234456,0.018139196935320595,0.23426937437546955,0.24300006359282947,0.16276461098705453,1.1843577074841314,0.3506077412821067,0.49999999999999994,0.03693648794170193,0,30
LC-0000116,APP-0018,BEN-0204,819310.0102272745,30,8544,ZA,CN,2021-06-26,2021-07-26,Busan,Shanghai,725.0,0.8218180486413255,0.05368473566177559,0.02796015308160041,0.134437634254945,0.24160270349665228,0.027782768423538773,1.1027588829597712,0.3958015895210279,0.10000000000000003,0.028215924110094708,0,30
LC-0000117,APP-0069,BEN-0370,97257.40059462319,90,3004,JP,BR,2020-12-17,2021-03-17,Rotterdam,Shanghai,493.0,0.8983704102041108,0.011451150116310834,0.006478939725229511,0.06197762907085586,0.1342459622323844,0.39349887198103894,1.2533788874348475,0.17425278030005634,0.4,0.03186450085225235,0,90
LC-0000118,APP-0122,BEN-0698,524930.7535574598,90,8528,DE,CN,2020-11-10,2021-02-08,LA,Rotterdam,434.0,0.9023172394918015,0.09178142628729127,0.030958567939171497,0.14170824350138594,0.06488977118958451,0.07286378610629729,0.9495918081931013,0.22152986220573528,0.35,0.03190972330612326,0,90
LC-0000119,APP-0057,BEN-0024,175362.58051593404,120,8516,CN,FR,2022-02-12,2022-06-12,Busan,Rotterdam,565.0,0.9211885554901983,0.07615071438995202,0.35294632288563277,0.520475091711427,0.18004633865605335,0.9641135910946769,0.8450568568535485,0.2999537764537761,0.33,0.03938584581634309,0,120
LC-0000120,APP-0219,BEN-0652,42655.08133463972,90,8516,TW,CN,2021-10-11,2022-01-09,Shanghai,Rotterdam,563.0,0.8662010806333391,0.0785742978878214,0.05525149767818877,0.26300538016322894,0.7004320935660133,0.9431463476246023,0.822744541771332,0.17293298545152147,0.15000000000000002,0.039789176006492954,0,90
LC-0000121,APP-0334,BEN-0494,110533.2721601401,60,2710,CN,DE,2021-03-16,2021-05-15,Hamburg,LA,812.0,0.8651747841064441,0.11457714810787631,0.07549616995334245,0.23431126935612098,0.15468751884672696,0.6887853447312373,1.0210329447941526,0.0669099770144088,0.35,0.031835219847850905,0,60
LC-0000122,APP-0327,BEN-0492,103857.09678116365,120,6203,PL,PK,2020-01-18,2020-05-17,Rotterdam,Busan,398.0,0.9327584786020183,0.12908287360972745,0.03308559988260966,0.20760930361382116,0.3711690564069163,0.5573183180729696,1.0394702841635428,0.3733175484266058,0.49999999999999994,0.040820430076859295,0,120
LC-0000123,APP-0235,BEN-0542,57240.10861709241,60,9999,ZA,IN,2021-09-30,2021-11-29,Singapore,Shanghai,752.0,0.913674132602877,0.057990197136072945,0.02253428690617232,0.18856225770555907,0.3959905619821673,0.4535880445143333,1.241311008961954,0.12827078582302223,0.15000000000000002,0.030454794615618227,0,60
LC-0000124,APP-0427,BEN-0092,309503.4112897191,180,2601,CN,US,2021-10-26,2022-04-24,Hamburg,Hamburg,418.0,0.7739415424770775,0.0033227670924173246,0.010832459339275555,0.22082239070200557,0.07964784085694857,0.6766217624945152,1.0678420423323958,0.14638551472143532,0.30000000000000004,0.03501288129776316,0,180
LC-0000125,APP-0282,BEN-0597,231415.31636736236,60,8471,MX,CN,2020-05-29,2020-07-28,Singapore,LA,740.0,0.9744795093154985,0.048773062234876936,0.11543449467026169,0.39865656968970564,0.11614849600464623,0.12130150314007482,0.8052704026066673,0.23755526803844745,0.04999999999999999,0.02730479884354735,0,60
LC-0000126,APP-0039,BEN-0198,14973.323337313082,90,9999,JP,CN,2021-11-12,2022-02-10,LA,Busan,596.0,0.7610054795670624,0.11541201111306795,0.0531996183049385,0.5463968722237974,0.19843221598902364,0.9759152761108257,1.115375610079553,0.05601668217772402,0.30000000000000004,0.03958588199346594,0,90
LC-0000127,APP-0382,BEN-0413,13666.611318454652,90,2601,IN,US,2020-12-25,2021-03-25,Rotterdam,Rotterdam,596.0,0.8594015348598488,0.054503821144239954,0.014307057429070036,0.36318122337340153,0.3986276904156224,0.26609380232454427,0.9444067206192532,0.22773954205569621,0.25,0.03479743837488772,0,90
LC-0000128,APP-0287,BEN-0541,307744.9639469401,60,7201,CN,IN,2021-10-21,2021-12-20,Singapore,Singapore,687.0,0.9674879286779149,0.00011724959174274747,0.05677361985996054,0.21181302147663905,0.34155741168459,0.4418435785026681,0.9743258845511202,0.1922614481031567,0.04999999999999999,0.02916133517329203,0,60
LC-0000129,APP-0317,BEN-0483,47909.56052028132,30,8544,TH,JP,2022-01-25,2022-02-24,Hamburg,Shanghai,351.0,0.954798834961963,0.04450975428452172,0.15785434858864802,0.3760195245540063,0.2904484608894023,0.055510762285939874,1.1906498722096057,0.026668867399225398,0.25,0.033998606013379194,0,30
LC-0000130,APP-0282,BEN-0258,256033.0284827724,60,6203,CN,SG,2021-09-22,2021-11-21,Singapore,Hamburg,738.0,0.9075175507651847,0.04167821451408593,0.023973940162815895,0.489269421247677,0.4643337206739755,0.5085122676079588,1.2807288746207468,0.14741838612273053,0.37,0.036143552554463505,0,60
LC-0000131,APP-0276,BEN-0316,525128.024041896,90,8471,ID,BR,2022-04-26,2022-07-25,Singapore,LA,710.0,0.8174184722830141,0.09069104894677096,0.1296642272114166,0.3954558841204655,0.3493594873143843,0.7363555699194149,1.0801567084384085,0.27596727775866287,0.050000000000000044,0.03501924335418283,0,90
LC-0000132,APP-0045,BEN-0381,24187.00401910125,90,8542,JP,SG,2020-03-09,2020-06-07,Shanghai,Busan,409.0,0.846014840297513,0.03748628397813764,0.013057597956759613,0.2882768952198683,0.09400503507274496,0.6686460097077375,0.9034146796255365,0.015535974832462905,0.06999999999999999,0.033016909845940745,0,90
LC-0000133,APP-0279,BEN-0033,19588.42516829531,120,6204,VN,JP,2020-10-18,2021-02-15,LA,LA,347.0,0.9388989443851125,0.05511246551400166,0.029513699428955056,0.26997264423714845,0.07463741285489267,0.04675858391990506,1.1060525336108884,0.3193482444503407,0.30000000000000004,0.03340307331438592,0,120
LC-0000134,APP-0397,BEN-0580,2005988.5178672455,30,8703,SG,DE,2020-02-23,2020-03-24,Shanghai,Shanghai,697.0,0.892583350948352,0.026376381922528377,0.021478179998741506,0.3400821156530779,0.2376014737249447,0.724341396860627,1.137386901276775,0.1254233426515197,0.020000000000000004,0.031065101670624064,0,30
LC-0000135,APP-0151,BEN-0079,275779.29649934283,90,8703,TH,IN,2020-06-04,2020-09-02,Rotterdam,Rotterdam,350.0,0.9861210755108173,0.1448977848985528,0.11146243454476432,0.2839691245779465,0.3497289550528291,0.13525697633995248,1.1100680446453581,0.2837010872346678,0.0,0.03450505379531179,0,90
LC-0000136,APP-0301,BEN-0366,86780.65568072117,30,8544,IN,DE,2020-12-02,2021-01-01,Busan,Busan,618.0,0.8459061145315516,0.021144770674632832,0.08254009713594196,0.5412781222847394,0.282702762461146,0.8030513115871434,1.2878677625488326,0.16943492524211864,0.30000000000000004,0.037728979020560875,1,2
LC-0000137,APP-0015,BEN-0523,40098.30411607298,180,3004,DE,CN,2020-01-22,2020-07-20,Rotterdam,Shanghai,440.0,0.8319353360185183,0.0056052639945523295,0.09649883443971335,0.2975313110414635,0.28490605448514855,0.9597167939568124,0.8866664663567132,0.37453795735268525,0.35,0.04009710509370489,0,180
LC-0000138,APP-0173,BEN-0064,75685.26167698155,120,8708,JP,GB,2020-12-22,2021-04-21,Rotterdam,Busan,694.0,0.9096319163165643,0.02247424003962704,0.002358711811185342,0.5966745555487987,0.07797510324890071,0.3782424523722405,0.808498293189787,0.06089159293481013,0.03,0.029669567679987553,0,120
LC-0000139,APP-0218,BEN-0796,27286.34016869346,365,9999,US,MX,2020-04-24,2021-04-24,Singapore,Busan,807.0,0.9153451011628734,0.006188710755636211,0.018869884143449336,0.5261414260317869,0.5469649992840092,0.7127951798298537,0.8253540981355472,0.6,0.35,0.03914203744660832,0,365
LC-0000140,APP-0491,BEN-0301,612386.1099274482,180,8516,TR,US,2020-04-11,2020-10-08,Singapore,Rotterdam,762.0,0.9645721210174516,0.0036945248893552863,0.024026942230053756,0.5048791672499471,0.5573301829017239,0.90836680875235,0.9029943211753378,0.05884472056700624,0.44999999999999996,0.038259225943829446,0,180
LC-0000141,APP-0107,BEN-0012,50760.47449462674,90,8528,US,DE,2022-01-22,2022-04-22,Shanghai,Rotterdam,712.0,0.8742927649894953,0.08237393182947272,0.08629001795449392,0.432922570873147,0.46521088400065247,0.4712754969364945,0.9985940451400296,0.2938692347862009,0.04999999999999999,0.03450967112029267,0,90
LC-0000142,APP-0138,BEN-0526,839281.8648142786,120,2601,DE,CN,2021-10-31,2022-02-28,Hamburg,LA,653.0,0.911190460499573,0.027537698839383905,0.016311434123901996,0.3002592707633658,0.47874150984200375,0.7750663954520101,0.8808745827536976,0.06901245883376113,0.35,0.036258063209811106,0,120
LC-0000143,APP-0204,BEN-0446,89237.4987983516,90,9403,TW,IN,2021-02-14,2021-05-15,Busan,Hamburg,342.0,0.9334385659751497,0.05258790374824468,0.07457484057326924,0.21051957590095954,0.14204233241934744,0.45131511371407784,1.0112877359743164,0.2414155284808262,0.10000000000000003,0.033504899016983,0,90
LC-0000144,APP-0496,BEN-0512,34029.21585843546,180,2710,US,US,2021-05-25,2021-11-21,Busan,LA,822.0,0.9155889967744835,0.08460995093570893,0.07925316721944835,0.2916708132463899,0.22397548538148937,0.947344048849282,0.8657089526009685,0.374698092069094,0.0,0.031961751471190424,0,180
LC-0000145,APP-0426,BEN-0600,85866.37759144482,90,7201,ID,IT,2020-09-19,2020-12-18,Rotterdam,Rotterdam,805.0,0.9139795783541145,0.05352650988151708,0.12221460578011224,0.8003277042008172,0.2567147669279954,0.15019225302741412,1.175845809810554,0.24840853982788258,0.32,0.03450772000560449,0,90
LC-0000146,APP-0017,BEN-0380,5000.0,90,6204,CN,IN,2021-03-13,2021-06-11,Shanghai,Busan,334.0,0.8500248952830464,0.03365470878875293,0.009211310072615223,0.3608559153668705,0.17057593584262043,0.0022144038793515675,0.8096423089406226,0.3329564161346605,0.04999999999999999,0.033163492943598834,0,90
LC-0000147,APP-0116,BEN-0661,135787.59399851967,180,3004,CN,DE,2021-11-29,2022-05-28,Rotterdam,Shanghai,730.0,0.8878536559005346,0.008321942120847933,0.029064939491379015,0.25782090796046153,0.13207488467790296,0.7817793476709378,0.9261282427504375,0.31230357454221974,0.35,0.03301910544010563,0,180
LC-0000148,APP-0410,BEN-0296,126098.82618491916,180,3004,KR,BR,2021-04-14,2021-10-11,Hamburg,Singapore,358.0,0.9308918651132271,0.05456078405210102,0.10679778322301314,0.18364213983340072,0.3788834297258814,0.33127948666212204,1.1576558670456285,0.4541147787534089,0.30000000000000004,0.03753840713845948,0,180
