source_id,target_id,edge_type,volume_usd,payment_terms_days,reliability_score,transit_time_days,modal_type
SUP-0374,SUP-0206,finances,3353588.7765579354,90,0.8391304138866037,9,ocean
SUP-0286,SUP-0046,finances,3452694.8973698914,45,0.5864152155294087,9,ocean
SUP-0356,SUP-0082,supplies,60606.545829339106,90,0.6037758875134643,3,air
SUP-0125,SUP-0277,owns,10030355.753007883,90,0.7262230362214621,25,ocean
SUP-0138,SUP-0006,supplies,8393461.38755659,90,0.9747761690119119,7,ocean
SUP-0185,SUP-0123,owns,1246076.3328632177,60,0.8012601322765726,5,road
SUP-0103,SUP-0302,supplies,628734.6996390284,90,0.7119955997573675,12,ocean
SUP-0116,SUP-0425,ships_via,1359437.355834337,60,0.8873282947194403,7,road
SUP-0023,SUP-0048,supplies,4839595.036966528,90,0.6651349421311241,12,rail
SUP-0118,SUP-0169,supplies,472569.3307128432,60,0.6395696234428316,10,rail
SUP-0273,SUP-0195,owns,18053654.370657977,60,0.8067990690638586,6,road
SUP-0183,SUP-0431,supplies,1641047.354900312,90,0.6639787097888389,2,air
SUP-0214,SUP-0393,supplies,6674426.52232917,45,0.6509015052638774,4,air
SUP-0462,SUP-0464,finances,3348242.4104839484,90,0.7862896165402373,17,rail
SUP-0003,SUP-0310,supplies,883721.5295500575,45,0.7456321792581405,3,air
SUP-0417,SUP-0085,supplies,45102.882054911795,90,0.9684210995054852,2,air
SUP-0016,SUP-0469,owns,3591870.7699289955,60,0.9119639225834445,13,ocean
SUP-0256,SUP-0377,supplies,3026059.0053654457,90,0.8635146636559847,19,ocean
SUP-0065,SUP-0330,supplies,821319.8823243789,30,0.7041468875155755,13,ocean
SUP-0238,SUP-0174,ships_via,751578.1645706298,60,0.6909017443571734,3,road
SUP-0447,SUP-0397,ships_via,20945563.89266518,45,0.8094735022269888,14,rail
SUP-0015,SUP-0201,supplies,1595007.007978191,90,0.9678328003046567,6,rail
SUP-0253,SUP-0162,supplies,1864557.648984752,45,0.509871041329264,3,air
SUP-0231,SUP-0137,supplies,29777996.85760652,60,0.6280098039657636,1,air
SUP-0225,SUP-0329,supplies,650571.1415000648,45,0.8547705100611654,5,road
SUP-0311,SUP-0308,supplies,4055973.4958984125,90,0.4422848722417119,13,ocean
SUP-0163,SUP-0113,finances,134731.129561358,60,0.669493360375804,2,road
SUP-0389,SUP-0171,supplies,402898.92133278924,60,0.796121640879321,15,ocean
SUP-0119,SUP-0113,supplies,88420.95651942414,45,0.5778440192790721,1,air
SUP-0177,SUP-0370,finances,1316443.3112376744,60,0.730411796455519,5,road
SUP-0234,SUP-0171,supplies,628140.3930572168,45,0.9652099840753382,11,ocean
SUP-0459,SUP-0389,finances,11407565.25199763,60,0.8067137554466699,2,road
SUP-0266,SUP-0115,finances,660699.4069060923,30,0.5725924741677978,3,road
SUP-0420,SUP-0197,supplies,140169.5298813904,120,0.9598644524951141,2,air
SUP-0069,SUP-0013,supplies,22456273.27012579,60,0.9176432282653502,4,air
SUP-0041,SUP-0002,supplies,4067288.8635339495,90,0.6646113291761938,19,ocean
SUP-0250,SUP-0014,supplies,9389.302566617289,60,0.5700775928915724,7,air
SUP-0451,SUP-0033,supplies,2747088.217579474,60,0.8014435590179265,11,ocean
SUP-0117,SUP-0463,supplies,1584743.9032122984,90,0.8168533597730981,11,ocean
SUP-0111,SUP-0136,supplies,499519.44079077424,90,0.7216696849845513,14,ocean
SUP-0074,SUP-0265,finances,11311529.740438793,90,0.8388596617762624,2,air
SUP-0461,SUP-0476,supplies,2663259.100812873,90,0.7476098095372115,7,rail
SUP-0046,SUP-0243,supplies,43902.22145441975,45,0.8465469462970358,14,ocean
SUP-0315,SUP-0196,supplies,24024.648482576602,120,0.7870782730885795,6,road
SUP-0190,SUP-0364,supplies,23587529.27400641,60,0.8803610520756906,1,air
SUP-0205,SUP-0372,ships_via,552995.4781931962,90,0.7867293222104492,7,rail
SUP-0355,SUP-0050,ships_via,1200712.753025543,90,0.7298705475698553,7,ocean
SUP-0218,SUP-0468,supplies,51236.64893648724,60,0.8655317888175306,13,ocean
SUP-0011,SUP-0061,supplies,27851.157153282635,60,0.9380188634233307,16,ocean
SUP-0281,SUP-0170,supplies,1204761.2068376578,120,0.9725588246700426,15,rail
SUP-0012,SUP-0476,finances,3146845.488304525,30,0.8008747312841467,11,ocean
SUP-0421,SUP-0280,supplies,3181989.6455811937,60,0.824986984196509,5,road
SUP-0472,SUP-0284,ships_via,8699026.818583595,90,0.9794435983071874,5,rail
SUP-0418,SUP-0426,supplies,1994501.7618723772,60,0.8368452495032045,9,ocean
SUP-0206,SUP-0224,supplies,273656.1975710257,60,0.8279661128922698,5,road
SUP-0207,SUP-0307,supplies,2449908.211194723,90,0.6076775520421964,5,rail
SUP-0292,SUP-0272,supplies,691577.4031830849,120,0.6656356598679019,22,ocean
SUP-0424,SUP-0056,supplies,28104768.529134467,60,0.5279622917524285,17,ocean
SUP-0376,SUP-0152,supplies,211270.5993782288,120,0.9254312187831613,9,ocean
SUP-0235,SUP-0384,supplies,2653681.637032909,45,0.6678793400777884,2,road
SUP-0405,SUP-0164,owns,1332606.2673497212,45,0.5457885201410233,10,ocean
SUP-0208,SUP-0452,supplies,32676.717279732602,30,0.8738553692836203,9,ocean
SUP-0384,SUP-0479,finances,9883157.7891215,60,0.7731804805066211,8,ocean
SUP-0121,SUP-0384,supplies,2674413.701774493,90,0.6841649078476173,2,road
SUP-0226,SUP-0000,supplies,1678170.967540737,45,0.8194613108486635,2,air
SUP-0413,SUP-0376,supplies,21060686.120922178,60,0.7502055867236936,6,road
SUP-0123,SUP-0490,ships_via,261857.67054957562,90,0.6950970149084281,2,air
SUP-0310,SUP-0377,ships_via,45281634.6406229,90,0.6425393450125054,11,rail
SUP-0140,SUP-0318,ships_via,137311.01331037155,90,0.8594848923297933,4,road
SUP-0215,SUP-0306,supplies,196985.9069568542,90,0.8517507431007908,6,road
SUP-0162,SUP-0247,supplies,33100.595430334535,120,0.9366325609272484,10,ocean
SUP-0331,SUP-0123,ships_via,61594.529852945125,90,0.7835323388494312,15,ocean
SUP-0377,SUP-0238,finances,140764.0968764192,120,0.8325955303047783,14,ocean
SUP-0430,SUP-0455,supplies,969872.82395595,120,0.8834225850634504,8,road
SUP-0177,SUP-0042,finances,867790.7919253178,90,0.9393713236890319,12,rail
SUP-0098,SUP-0064,ships_via,1208329.2008037965,30,0.8265844976812196,15,ocean
SUP-0465,SUP-0437,supplies,214422.72848102843,60,0.8645888097273314,7,ocean
SUP-0196,SUP-0413,ships_via,77411.28371338909,60,0.7626311703668746,2,air
SUP-0326,SUP-0255,supplies,42914.69414042931,30,0.6423832328774205,7,rail
SUP-0190,SUP-0179,supplies,87555230.01012796,60,0.7993285937055248,2,air
SUP-0417,SUP-0055,ships_via,45786.06832100882,45,0.8914393155551947,14,ocean
SUP-0038,SUP-0336,owns,2256872.5403441577,60,0.7069380699356789,5,road
SUP-0019,SUP-0269,supplies,90779.51575524347,90,0.5300339118429716,15,ocean
SUP-0167,SUP-0402,supplies,773183.010579444,60,0.6956490558034963,8,road
SUP-0207,SUP-0181,supplies,460871.9153619799,120,0.9127615750262762,6,road
SUP-0380,SUP-0399,supplies,272774.7731916125,90,0.8506177733450769,1,air
SUP-0235,SUP-0477,ships_via,4807941.9171803845,90,0.5195512411004316,15,ocean
SUP-0126,SUP-0080,supplies,832861.0057334369,45,0.8841086441737952,12,rail
SUP-0037,SUP-0382,supplies,742634.5661899103,120,0.9316088334249099,23,ocean
SUP-0405,SUP-0305,ships_via,2028895.2266281557,30,0.5582992870093485,13,ocean
SUP-0254,SUP-0203,supplies,19222022.395479914,90,0.8951638952707478,2,air
SUP-0477,SUP-0107,supplies,2971900.0088171945,30,0.7517273988757169,21,ocean
SUP-0165,SUP-0077,ships_via,204414.34052170964,45,0.5745385757832026,15,ocean
SUP-0111,SUP-0056,supplies,391094.75055605936,60,0.9031977609105429,7,ocean
SUP-0135,SUP-0133,supplies,4008193.3164220573,90,0.9234509076100308,6,ocean
SUP-0204,SUP-0256,supplies,22865.48734577469,90,0.8896362829996394,29,ocean
SUP-0070,SUP-0269,supplies,386494.79416955844,90,0.9377308439631183,1,air
SUP-0065,SUP-0493,finances,351926.26204556716,90,0.8694555392901593,13,ocean
SUP-0396,SUP-0370,ships_via,26688854.554544188,60,0.9455524591076443,14,rail
SUP-0346,SUP-0490,supplies,3941269.2344808974,120,0.666668113408269,1,air
SUP-0250,SUP-0376,supplies,10685.341222004123,60,0.6478374208933361,1,air
SUP-0241,SUP-0286,supplies,209309472.50526866,120,0.8803631640013797,1,air
SUP-0248,SUP-0408,finances,87255.44122298628,90,0.5667938107446934,10,road
SUP-0294,SUP-0386,ships_via,1510676.716618264,60,0.6931606605114083,31,ocean
SUP-0142,SUP-0403,ships_via,5919131.519457214,60,0.9618882345650667,7,rail
SUP-0389,SUP-0124,supplies,502236.641207532,90,0.9625506975050308,17,ocean
SUP-0004,SUP-0362,finances,530682.1453001683,120,0.7582808582303234,15,ocean
SUP-0388,SUP-0112,finances,1328806.9635829097,90,0.9122853533300425,4,road
SUP-0396,SUP-0158,supplies,8150890.395394419,90,0.7544441913284186,7,ocean
SUP-0257,SUP-0353,supplies,181032.6360729852,120,0.7920553692346533,12,road
SUP-0147,SUP-0252,supplies,2296843.1526686135,60,0.6491468103414975,4,rail
SUP-0441,SUP-0392,supplies,760496.8441975854,60,0.8377649298300457,5,road
SUP-0409,SUP-0360,supplies,2121102.3785014674,90,0.8537044264123212,10,ocean
SUP-0465,SUP-0370,supplies,313630.36183424987,45,0.9527667455111939,20,ocean
SUP-0008,SUP-0073,ships_via,129757.58267271606,90,0.753373830276898,19,ocean
SUP-0315,SUP-0052,ships_via,32988.99959898936,60,0.8352381666412061,9,ocean
SUP-0003,SUP-0124,supplies,697604.0228925534,90,0.7125060331127202,3,road
SUP-0019,SUP-0178,supplies,186184.0493713331,60,0.8410206955110757,1,air
SUP-0031,SUP-0409,supplies,2289094.1303784274,90,0.9250614911815301,5,road
SUP-0387,SUP-0022,supplies,68002241.11674295,60,0.8738339957730038,6,road
SUP-0363,SUP-0270,finances,42118.964081306105,60,0.7207703148222184,11,ocean
SUP-0445,SUP-0393,supplies,45796.26999615899,45,0.6796559469705785,12,ocean
SUP-0317,SUP-0181,finances,599437.7701735384,90,0.5795782362050791,10,road
SUP-0278,SUP-0155,ships_via,1657307.774647627,60,0.6414305702445663,20,ocean
SUP-0090,SUP-0102,ships_via,7256485.460284147,60,0.9223938631350243,24,ocean
SUP-0350,SUP-0214,supplies,815156.4166452466,90,0.8587036996996155,2,road
SUP-0455,SUP-0307,supplies,3334727.0784442467,60,0.7097928951070667,17,ocean
SUP-0178,SUP-0289,finances,2228594.7529289345,60,0.9151156865785647,15,ocean
SUP-0348,SUP-0425,ships_via,46972229.7534312,60,0.7881143614327335,8,ocean
SUP-0251,SUP-0000,finances,115068.10858797289,60,0.9514784951560484,9,ocean
SUP-0260,SUP-0146,ships_via,553712.0108886568,60,0.9666924856935128,4,road
SUP-0399,SUP-0177,supplies,140839.09943257467,60,0.7585158124812266,8,ocean
SUP-0145,SUP-0195,supplies,239552.85761413595,45,0.9237811676887175,2,air
SUP-0437,SUP-0363,supplies,677500.1839029058,60,0.86482230623339,11,ocean
SUP-0492,SUP-0050,supplies,2236828.3713091994,60,0.6969628637430596,17,ocean
SUP-0057,SUP-0143,finances,30808.856728830393,60,0.7689202256821662,10,ocean
SUP-0255,SUP-0027,finances,2349804.020932532,60,0.8171907323239863,8,rail
SUP-0008,SUP-0285,supplies,118026.40825971238,60,0.8129934014467616,7,road
SUP-0169,SUP-0482,supplies,748244.6849211652,60,0.6645983191679047,1,air
SUP-0186,SUP-0488,supplies,757124.9957472772,120,0.7755861605937411,3,air
SUP-0331,SUP-0023,supplies,102675.1968091206,60,0.9977203469728898,16,ocean
SUP-0195,SUP-0059,owns,216273.53934245618,90,0.9147878892340131,5,road
SUP-0181,SUP-0285,ships_via,12156664.887250056,60,0.6314940048016462,4,road
SUP-0386,SUP-0134,supplies,1967971.2043611412,60,0.7335253383860304,1,air
SUP-0379,SUP-0115,finances,1999979.944390322,90,0.7652278126506341,25,ocean
SUP-0004,SUP-0341,supplies,868823.7911985388,45,0.7902477210183072,7,rail
SUP-0168,SUP-0153,owns,13428367.372622252,120,0.8079902826415705,3,road
SUP-0382,SUP-0299,ships_via,3797529.834427731,60,0.9214467906087938,3,air
SUP-0051,SUP-0019,supplies,1414033.2655649881,45,0.9686144597030101,10,ocean
SUP-0268,SUP-0489,ships_via,351091.4846436672,60,0.7886646207745298,21,ocean
SUP-0246,SUP-0042,supplies,327034.907153344,90,0.7346378978216054,12,ocean
SUP-0348,SUP-0017,ships_via,83562049.18687113,30,0.948221285710825,16,rail
SUP-0338,SUP-0208,supplies,9553.67052222112,60,0.8836261417607763,16,ocean
SUP-0254,SUP-0438,supplies,23994337.92872801,120,0.980416644626256,4,road
SUP-0206,SUP-0319,ships_via,217004.79068766267,60,0.8049603726161026,21,ocean
SUP-0395,SUP-0244,supplies,40216.07214307861,45,0.8234898977817952,10,ocean
SUP-0191,SUP-0138,supplies,14366.863454530121,30,0.6468022502856621,12,ocean
SUP-0218,SUP-0113,finances,62405.29932982606,90,0.851521875850552,3,air
SUP-0209,SUP-0326,supplies,270910.95379035623,60,0.826067062692472,15,ocean
SUP-0172,SUP-0251,ships_via,745746.9094994493,90,0.6137782451840833,2,air
SUP-0314,SUP-0306,ships_via,10209.263680917233,120,0.86424271574972,1,air
SUP-0318,SUP-0206,supplies,562746.7447013245,30,0.62787558271643,9,rail
SUP-0449,SUP-0150,owns,131051221.4119472,45,0.8556721361856546,3,road
SUP-0222,SUP-0089,supplies,1313297.7402494927,45,0.9365068041488731,5,road
SUP-0380,SUP-0146,supplies,480415.5659970627,60,0.9411575320185035,4,road
SUP-0151,SUP-0109,supplies,1407215.3611190268,45,0.8550592932836446,10,ocean
SUP-0481,SUP-0243,ships_via,815120.2646107692,60,0.7927011391838201,4,road
SUP-0456,SUP-0144,supplies,19901085.567606486,90,0.7420430348983518,2,air
SUP-0295,SUP-0397,supplies,8577169.747989474,45,0.7546220599006105,18,ocean
SUP-0361,SUP-0276,supplies,680742.1835379205,120,0.9271643595405069,16,ocean
SUP-0289,SUP-0152,ships_via,4804721.926247372,120,0.9775165286049299,11,road
SUP-0098,SUP-0041,supplies,492383.9626930433,60,0.7496912561434622,3,air
SUP-0470,SUP-0061,supplies,2286.025513898468,90,0.8411513687768397,10,ocean
SUP-0370,SUP-0044,supplies,4509031.130449529,90,0.859759383719805,2,air
SUP-0209,SUP-0160,supplies,287041.38928298926,60,0.8875685055015059,17,ocean
SUP-0126,SUP-0165,ships_via,745681.7617110615,60,0.8926185450635286,20,ocean
SUP-0334,SUP-0024,supplies,14468.628274403833,45,0.9530115790020299,17,rail
SUP-0215,SUP-0353,supplies,264078.6138046215,60,0.9494995063966083,9,ocean
SUP-0414,SUP-0264,supplies,7896.536497980984,90,0.7758605305154628,8,road
SUP-0108,SUP-0489,ships_via,1245856.128272133,60,0.8979892023736415,9,rail
SUP-0260,SUP-0443,supplies,486993.05946559174,60,0.7832926927294964,9,ocean
SUP-0056,SUP-0006,supplies,3127531.2452308927,90,0.8193662719650214,12,ocean
SUP-0356,SUP-0349,ships_via,42429.99538043747,120,0.944343224786422,16,rail
SUP-0199,SUP-0486,ships_via,106146448.93219313,30,0.797595426020531,6,road
SUP-0096,SUP-0400,supplies,6896791.771874671,60,0.6585798422729287,6,rail
SUP-0277,SUP-0343,supplies,7699122.138912118,45,0.6527656027193461,1,air
SUP-0285,SUP-0069,supplies,414343.7873870243,120,0.9373032345859014,3,road
SUP-0151,SUP-0450,finances,1674209.5935748112,60,0.9324386766704694,10,ocean
SUP-0469,SUP-0410,supplies,317719.34186951874,45,0.6193443116597385,14,ocean
SUP-0037,SUP-0268,supplies,1348924.5422780914,90,0.732722331796238,8,ocean
SUP-0166,SUP-0460,supplies,19197480.159423314,60,0.8424210000828268,11,ocean
SUP-0124,SUP-0231,supplies,1187257.8628012289,30,0.6569563266072306,5,air
SUP-0462,SUP-0266,finances,6090613.512695467,90,0.7144279344121871,19,rail
SUP-0122,SUP-0392,supplies,419189.6444243332,90,0.8540963161889741,18,rail
SUP-0110,SUP-0360,supplies,212242138.73277146,30,0.8405211583030456,4,rail
SUP-0295,SUP-0275,ships_via,9712740.503115855,120,0.7611647570937032,27,ocean
SUP-0130,SUP-0391,ships_via,3018938.346100588,45,0.7340956289955095,5,road
SUP-0141,SUP-0448,owns,22067544.442678664,30,0.8412370930838908,14,ocean
SUP-0122,SUP-0324,ships_via,1280662.8395368962,60,0.8604289119227345,7,road
SUP-0266,SUP-0446,supplies,2191617.3462852365,45,0.8559260589299209,13,rail
SUP-0374,SUP-0205,supplies,1432549.9537120517,60,0.9527373696628441,1,air
SUP-0235,SUP-0265,owns,2640481.2344454075,60,0.8452227241318037,2,air
SUP-0444,SUP-0324,ships_via,175675157.07907397,45,0.7841284030275281,12,ocean
SUP-0133,SUP-0286,supplies,15034214.702974811,120,0.8009149299337176,2,road
SUP-0422,SUP-0089,supplies,212052.97267453928,60,0.6011610276101752,20,ocean
SUP-0370,SUP-0228,supplies,1983292.0476087497,60,0.8825987274647724,8,road
SUP-0036,SUP-0067,supplies,3152886.596217481,60,0.9940441864756175,13,ocean
SUP-0333,SUP-0344,ships_via,1391502.4137884215,90,0.8584604552447945,3,air
SUP-0496,SUP-0399,ships_via,1484710.1516657341,45,0.6637465625777085,13,ocean
SUP-0340,SUP-0341,supplies,21144480.20363813,45,0.919376633671645,5,road
SUP-0129,SUP-0432,owns,26797947.94226095,90,0.7883049884333448,4,air
SUP-0216,SUP-0325,finances,1591452.7430107102,45,0.674572164900306,6,ocean
SUP-0434,SUP-0189,supplies,475914.09140947973,90,0.9745327594132656,6,road
SUP-0158,SUP-0031,supplies,609744.0086728957,60,0.9845792028415136,3,air
SUP-0237,SUP-0016,finances,308107.3787792259,90,0.5403908436039916,7,rail
SUP-0295,SUP-0481,supplies,12062769.065162979,30,0.9076634750576887,11,ocean
SUP-0413,SUP-0389,owns,18728663.715621796,120,0.9161397563473755,10,road
SUP-0479,SUP-0167,supplies,63917207.51161132,60,0.9199159869925628,8,ocean
SUP-0352,SUP-0477,ships_via,6201741.528386634,30,0.6655889913873693,13,ocean
SUP-0216,SUP-0123,supplies,3747409.2975361147,90,0.8685085654488777,26,ocean
SUP-0205,SUP-0386,supplies,1018266.767895536,45,0.9051369373842542,3,road
SUP-0332,SUP-0105,ships_via,287724.17698199337,60,0.7409992498781458,11,ocean
SUP-0036,SUP-0354,supplies,10191199.779279036,60,0.553775431596819,5,road
SUP-0221,SUP-0034,supplies,10042229.869568247,30,0.8413488413145597,16,ocean
SUP-0177,SUP-0341,supplies,996643.5605003866,45,0.9005364059164395,13,ocean
SUP-0466,SUP-0228,supplies,73175.57018519724,60,0.7292550036569173,2,air
SUP-0427,SUP-0291,supplies,35406.32812664689,60,0.658740435813191,16,ocean
SUP-0132,SUP-0020,supplies,8392042.169939363,60,0.7100878939858525,13,ocean
SUP-0327,SUP-0184,supplies,786699.1295688534,90,0.9340998589666234,17,ocean
SUP-0229,SUP-0080,supplies,111337.57090650083,60,0.6876485836387403,20,ocean
SUP-0415,SUP-0308,supplies,303096.3785584918,60,0.6433846003711113,7,ocean
SUP-0246,SUP-0002,finances,189364.69492021148,60,0.6977192437072782,4,air
SUP-0320,SUP-0452,supplies,818627.0688981079,60,0.8596156973073192,4,road
SUP-0364,SUP-0087,ships_via,157017.31502303254,30,0.9405278854916069,19,ocean
SUP-0411,SUP-0260,supplies,4102229.491686577,60,0.9329606486700984,17,ocean
SUP-0360,SUP-0497,supplies,50657.58882812075,45,0.7660887098055603,6,air
SUP-0148,SUP-0204,supplies,1080358.94722668,90,0.6633006699193317,14,ocean
SUP-0369,SUP-0270,supplies,1095958.4316670937,30,0.3706488549682176,11,ocean
SUP-0158,SUP-0479,supplies,884824.1844402979,30,0.7530579430140769,11,ocean
SUP-0366,SUP-0033,ships_via,2102713.7940260125,60,0.842728053099499,1,air
SUP-0474,SUP-0281,supplies,1887205.3177675956,60,0.8784791488553315,6,road
SUP-0234,SUP-0282,supplies,818251.7632932743,90,0.6772860327010076,9,ocean
SUP-0446,SUP-0361,finances,8291491.296126092,90,0.6864510083483233,19,ocean
SUP-0077,SUP-0300,supplies,186685.4106679343,120,0.9062080342381832,2,air
SUP-0212,SUP-0240,ships_via,2462524.8577951407,60,0.8316741913557552,6,ocean
SUP-0435,SUP-0273,supplies,606243.4898338736,30,0.8867262549873888,25,ocean
SUP-0365,SUP-0142,supplies,9181784.597792482,90,0.8504129560392305,1,air
SUP-0162,SUP-0167,supplies,22955.726991491083,90,0.8570317007256103,13,ocean
SUP-0250,SUP-0474,supplies,22701.475090868997,30,0.6028496550856752,15,ocean
SUP-0055,SUP-0328,supplies,3523920.9232242787,30,0.8904168691378221,1,road
SUP-0408,SUP-0341,owns,2363489.9776694574,60,0.6769028610215941,5,road
SUP-0064,SUP-0071,supplies,1528670.3772830244,60,0.9655581581634985,10,ocean
SUP-0282,SUP-0193,finances,67046.39247058162,60,0.8360260507190203,12,ocean
SUP-0247,SUP-0109,supplies,5462.697555409939,45,0.809146982317831,23,ocean
SUP-0308,SUP-0474,supplies,1295739.2973197096,120,0.8494234344098339,14,ocean
SUP-0212,SUP-0497,supplies,3591402.2677481715,60,0.9032213779117797,12,ocean
SUP-0042,SUP-0167,owns,2761351.6950357966,90,0.8490290225474141,13,ocean
SUP-0331,SUP-0207,supplies,139195.68749791078,45,0.7487778967752089,28,ocean
SUP-0447,SUP-0342,ships_via,12542353.859093282,90,0.8574966435718008,16,ocean
SUP-0305,SUP-0073,supplies,1120439.0242003736,90,0.5997000501431536,9,ocean
SUP-0021,SUP-0280,finances,379151.73688385775,30,0.8154536627094134,4,road
SUP-0053,SUP-0108,finances,2968648.3753658584,60,0.8259844178868613,3,road
SUP-0137,SUP-0263,ships_via,105521.71460596623,45,0.8106842323720473,8,rail
SUP-0148,SUP-0362,ships_via,2430039.768969904,60,0.9050187715075221,9,road
SUP-0061,SUP-0369,supplies,1861460.9688445553,90,0.7556991108597623,4,road
SUP-0448,SUP-0058,owns,219459.98805743945,90,0.6630845744191272,8,ocean
SUP-0368,SUP-0144,supplies,108321860.07322758,90,0.7845553583713127,3,air
SUP-0383,SUP-0176,supplies,663182.3201113675,45,0.638498921080795,4,road
SUP-0481,SUP-0362,finances,1016608.2797699729,90,0.7715698975950044,3,air
SUP-0435,SUP-0164,ships_via,558501.8872187625,90,0.725634211720942,9,rail
SUP-0085,SUP-0231,supplies,1841424.7293521725,30,0.7274683290032431,24,ocean
SUP-0010,SUP-0113,ships_via,332157.2631368418,90,0.6901867712026117,6,rail
SUP-0364,SUP-0172,supplies,142126.29326415656,30,0.5771098768637728,3,road
SUP-0456,SUP-0238,supplies,19402921.38677992,30,0.6908964709476986,7,road
SUP-0350,SUP-0105,supplies,3975399.752563476,90,0.4199979343842539,6,ocean
SUP-0430,SUP-0055,finances,599525.0701047821,30,0.6893544658938868,13,ocean
SUP-0304,SUP-0071,ships_via,101913247.81670833,30,0.709026911143709,4,air
SUP-0226,SUP-0228,finances,2712735.165723549,30,0.715483700215957,5,ocean
SUP-0065,SUP-0081,supplies,498829.7607594577,90,0.8428596251151154,5,road
SUP-0336,SUP-0016,owns,6298822.152317837,30,0.9419340794849556,7,ocean
SUP-0145,SUP-0416,supplies,157757.91911036352,60,0.8432220483160853,6,ocean
SUP-0135,SUP-0485,supplies,3088714.3777252436,45,0.9096556693072844,3,road
SUP-0437,SUP-0255,owns,426705.8438682829,60,0.847346605774996,2,air
SUP-0329,SUP-0302,ships_via,38980.03825404294,60,0.8085720055659544,2,air
SUP-0222,SUP-0083,finances,2324143.320251883,90,0.9885919820764397,7,road
SUP-0399,SUP-0037,ships_via,92294.34373283554,90,0.7868978417409043,5,road
SUP-0366,SUP-0039,supplies,1925022.4589917168,90,0.8644771325932252,8,rail
SUP-0241,SUP-0095,supplies,83125880.32663041,90,0.5554025100168773,2,road
SUP-0488,SUP-0055,finances,644168.4447374918,60,0.8453606375957236,5,road
SUP-0014,SUP-0368,supplies,28065.432065616766,45,0.6833196777447698,6,air
SUP-0246,SUP-0385,ships_via,405628.54532286775,60,0.6734835924696263,2,air
SUP-0208,SUP-0365,supplies,35152.35609027143,60,0.9062915321814825,2,air
SUP-0061,SUP-0143,supplies,803254.3646455224,90,0.6516948985583647,3,road
SUP-0362,SUP-0182,finances,3291128.296558344,30,0.6840677882386043,8,road
SUP-0050,SUP-0179,finances,813221.3269478839,90,0.9379597999814264,7,road
SUP-0351,SUP-0074,supplies,62629.64596896616,60,0.8721388125352215,4,road
SUP-0377,SUP-0236,supplies,155220.63297030778,60,0.8614652243220828,3,road
SUP-0243,SUP-0267,supplies,4862705.819467763,120,0.9792266432593981,9,ocean
SUP-0122,SUP-0102,supplies,863270.9959539764,45,0.8858090469473942,12,ocean
SUP-0492,SUP-0138,finances,1772199.8888802775,45,0.8150934166329812,21,ocean
SUP-0352,SUP-0235,supplies,13526827.062886119,45,0.7477451080971469,14,ocean
SUP-0058,SUP-0048,supplies,543358.4934337718,60,0.7043762415317276,23,ocean
SUP-0368,SUP-0294,ships_via,21402428.430731915,60,0.860913474559852,10,ocean
SUP-0079,SUP-0172,ships_via,1136353.0148529853,120,0.7630227763059636,5,ocean
SUP-0311,SUP-0354,supplies,3331915.328724142,90,0.94285506154688,8,air
SUP-0129,SUP-0375,finances,31100727.689649746,90,0.8040747659771383,5,road
SUP-0317,SUP-0185,supplies,1613994.256956751,90,0.6992217099891596,4,air
SUP-0401,SUP-0177,supplies,40698537.855583854,60,0.8610685352084131,10,ocean
SUP-0391,SUP-0263,finances,938483.9171280215,120,0.513571929503562,8,ocean
SUP-0381,SUP-0020,supplies,8979999.079758562,60,0.5794975222041826,14,ocean
SUP-0353,SUP-0096,owns,185182.25337488938,45,0.9101970693592923,6,ocean
SUP-0386,SUP-0060,ships_via,1856589.0023456048,120,0.9021909371223097,12,ocean
SUP-0451,SUP-0141,finances,3419201.325916856,60,0.8071190034483255,7,road
SUP-0439,SUP-0298,supplies,1676032.9586422197,45,0.6495165679806293,16,ocean
SUP-0386,SUP-0122,supplies,3403930.3917798833,90,0.6445505054383748,3,air
SUP-0221,SUP-0261,finances,5649134.67503106,45,0.9406928176711251,10,road
SUP-0146,SUP-0346,finances,1016083.7452531559,45,0.8300297016313453,16,ocean
SUP-0159,SUP-0337,finances,32257727.01840659,60,0.6598631509542612,1,air
SUP-0306,SUP-0265,supplies,3354771.2844208702,60,0.8095047534297015,4,road
SUP-0300,SUP-0285,ships_via,6855232.693669345,60,0.9728752256347489,30,ocean
SUP-0213,SUP-0221,supplies,28277.250428073745,30,0.9318931710151716,4,road
SUP-0204,SUP-0248,supplies,30952.781121983073,60,0.8363980068122622,10,road
SUP-0362,SUP-0397,supplies,15079562.58730937,45,0.4343668690457743,7,road
SUP-0261,SUP-0237,ships_via,3196657.2241662303,60,0.889795912963708,8,rail
SUP-0009,SUP-0175,supplies,3118043.677925711,60,0.8178811153982812,9,ocean
SUP-0070,SUP-0480,supplies,263654.7097594807,30,0.8063657218957283,16,ocean
SUP-0165,SUP-0458,finances,123660.19605219533,45,0.7973447160434223,4,air
SUP-0198,SUP-0431,owns,157220.4807775714,60,0.6986066663458627,2,road
SUP-0366,SUP-0410,supplies,1124023.9356424792,60,0.8483967041860613,10,rail
SUP-0236,SUP-0191,finances,1567358.1248560678,90,0.7476430241568627,1,air
SUP-0213,SUP-0479,finances,127076.83221680124,45,0.8780085068047854,4,road
